2449,1848184
2457,1792816
2465,1180480
2473,1802083
2481,1796051
2489,1028127
2497,417768
2505,359763
2513,1742095
2521,1837669
2529,911271
2537,1070403
2545,1846544
2553,417842
2561,1210721
2569,1913189
2577,1837736
2585,1739830
2593,1822220
2601,1838153
2609,1828421
2617,1818418
2625,1822221
2633,944948
2641,1833637
2649,417772
2657,316971666
2665,1847634
2673,316952544
2681,1835284
2689,1790344
2697,270642
2705,1210723
2713,1180549
2721,2532516
2729,1846554
2737,1482338
2745,1827124
2753,1364501
2761,1846559
2769,1558785
2777,1800377
2785,962838
2793,2534191
2801,1800578
2809,1846563
2817,1425423
2825,2554043
2833,1744363
2841,1739839
2849,1907325
2857,1812357
2865,1425435
2873,1790074
2881,1848191
2889,1826725
2897,1833640
2905,2532629
2913,1344188
2921,1180510
2929,1839302
2937,1740295
2945,1073925
2953,396463
2961,1846570
2969,1826825
2977,2552485
2985,1180491
2993,1797317
3001,1740297
3009,1070350
3017,359761
3025,1907331
3033,1210747
3041,1797828
3049,396466
3057,1857005
3065,1070366
3073,1425445
3081,1826826
3089,1742103
3097,1646304
3105,1804396
3113,911314
3121,1814607
3129,1739842
3137,1826726
3145,1847639
3153,417845
3161,1020715
3169,1850807
3177,911307
3185,416907
3193,1425473
3201,1818426
3209,1425481
3217,1822237
3225,1070381
3233,1740644
3241,1833648
3249,2659962294
3257,1802086
3265,1458328
3273,369519
3281,1795856
3289,1180544
3297,1070362
3305,1795857
3313,1180542
3321,1739847
3329,2534202
3337,1913196
3345,1847641
3353,1846581
3361,1822241
3369,270615
3377,270804
3385,1840938
3393,1826728
3401,1840939
3409,416517
3417,1836915
3425,396510
3433,1739851
3441,1838138
3449,2528743
3457,1833651
3465,1818431
3473,1848200
3481,1180495
3489,1850810
3497,1840928
3505,1070380
3513,1832211
3521,2605309
3529,2532637
3537,417155
3545,1804293
3553,316952543
3561,1836618
3569,1210696
3577,1739854
3585,1828256
3593,1799708
3601,1847643
2271,1907316
2279,1836930
2287,1792164
2295,911266
2303,1838150
2311,1857004
2319,1210732
2327,1833629
2335,416696
2343,1836614
2351,1828288
2359,1070404
2367,1822216
2375,1744361
2383,1795850
2391,1839031
2399,92032
2407,1811588
2415,912579
2423,1149988
2431,417649
2439,1828394
2447,1425424
2455,1790343
2463,1834229
2471,1837810
2479,963485
2487,1796052
2495,1836955
2503,1799706
2511,1801531
2519,1027985
2527,1832991
2535,1832198
2543,536310
2551,1586056
2559,1846545
2567,1847709
2575,178389
2583,1846548
2591,1832199
2599,270660
2607,1839542
2615,1836613
2623,1740289
2631,396479
2639,1848786
2647,1832200
2655,1846550
2663,1180446
2671,1073931
2679,1740635
2687,1838154
2695,1907321
2703,1848789
2711,1846553
2719,1913125
2727,1788853
2735,1910159
2743,1846557
2751,2534190
2759,2532517
2767,2535269
2775,1271254
2783,1828306
2791,1740637
2799,1847816
2807,396504
2815,2535270
2823,911306
2831,416666
2839,1836941
2847,1742100
2855,1070332
2863,961390
2871,1800895
2879,911293
2887,416516
2895,1846566
2903,1847637
2911,1848192
2919,1458343
2927,1070338
2935,1810930
2943,1822228
2951,1425404
2959,1832204
2967,1833641
2975,2554044
2983,963486
2991,1795853
2999,2605295
3007,1149986
3015,166465
3023,1357530
3031,1210691
3039,1809529
3047,1837993
3055,62025
3063,1180443
3071,1411343
3079,1818424
3087,1846573
3095,2534197
3103,1242989
3111,2532630
3119,1074381
3127,2535272
3135,1242001
3143,241689
3151,1180548
3159,178392
3167,1153347
3175,1833646
3183,1739844
3191,1836429
3199,1788775
3207,1740302
3215,1740642
3223,1802085
3231,1740643
3239,1070388
3247,2534200
3255,1073773
3263,1029448
3271,1832208
3279,2535274
3287,1800898
3295,2534201
3303,1838158
3311,1740306
3319,1801535
3327,962876
3335,1481874
3343,1809517
3351,536311
3359,1837699
3367,1796055
3375,1070402
3383,1848199
3391,1411313
3399,2532520
3407,396467
3415,1344187
3423,574462
3431,1210734
3439,1814812
3447,911291
3455,1846584
3463,1812316
3471,1837995
3479,1425433
3487,1070387
3495,911292
3503,1740311
3511,1795860
3519,1739852
3527,1848202
3535,934891
3543,1357015
3551,1836615
3559,1836616
3567,1796056
3575,1149987
3583,911298
3609,166470
3617,1180478
3625,911310
3633,1833656
3641,1814813
3649,1073929
3657,1836619
3665,1846586
3673,1411331
3681,289189
3689,1425472
3697,1802231
3705,2554045
3713,532073
3721,1074318
3729,911299
3737,1848799
3745,289347
3753,1800900
3761,178021
3769,1913198
3777,1742107
3785,1839271
3793,1180539
3801,1801538
3809,1210717
3817,1837131
3825,1740317
3833,1833662
3841,1633332
3849,1818435
3857,1070374
3865,1428041
3873,1837751
3881,359766
3889,1802233
3897,2528755
3905,1744373
3913,1827490
3921,417152
3929,1074320
3937,1848225
3945,1070346
3953,1740320
3961,1800902
3969,60807
3977,1797832
3985,1839272
3993,1070413
4001,1795862
4009,2528758
4017,1832215
4025,1425436
4033,1411336
940,1838140
948,1742073
956,417441
964,396499
972,2605254
980,1837989
988,1838141
996,2605259
1004,2535176
1012,1790069
1020,1826570
1028,911247
1036,1180516
1044,911251
1052,966043
1060,936321
1068,1850797
1076,1907307
1084,1846567
1092,1416620
1100,1796042
1108,1836995
1116,415781
1124,1847610
1132,1832180
1140,1838143
1148,2528676
1156,1027981
1164,1425421
1172,361563
1180,1740273
1188,1742078
1196,1848168
1204,1792936
1212,2552450
1220,1800716
1228,270664
1236,2532618
1244,1028129
1252,1837746
1260,1846505
1268,1028131
1276,1846506
1284,1210743
1292,1913181
1300,417391
1308,361567
1316,1742082
1324,1846508
1332,1789548
1340,2532620
1348,1795843
1356,1180465
1364,2528684
1372,1180488
1380,180915
1388,2534171
1396,1070352
1404,1848856
1412,1425403
1420,1070386
1428,1795844
1436,1242006
1444,1837105
1452,1826744
1460,180912
1468,1633325
1476,1646305
1484,1425464
1492,1742085
1500,1059835
1508,104780
1516,1848170
1524,1848766
1532,1837688
1540,1837107
1548,1070399
1556,288640
1564,1837108
1572,1810951
1580,1820057
1588,1804393
1596,1822203
1604,289338
1612,1801522
1620,1425485
1628,1822204
1636,1850803
1644,1740622
1652,1482336
1660,1740623
1668,214426
1676,1848858
1684,1792941
1692,2605269
1700,1829177
1708,1739808
1716,2534175
1724,270628
1732,1857002
1740,1425409
1748,271236
1756,2528695
1764,1836609
1772,1832189
1780,1070345
1788,448430
1796,1837703
1804,1739811
1812,90434
1820,1837803
1828,1739812
1836,1848775
1844,1829178
3591,1822243
3599,1150602
3607,1180538
3615,404243
3623,2535275
3631,1073780
3639,2534207
3647,1810731
3655,1792953
3663,316949431
3671,396486
3679,1491029
3687,1425391
3695,416680
3703,1795721
3711,1832213
3719,1070397
3727,1074325
3735,1073777
3743,1913130
3751,1210745
3759,1411397
3767,1826829
3775,316938488
3783,1848206
3791,1838162
3799,911308
3807,1153389
3815,1070353
3823,1799457
3831,1783156
3839,416689
3847,1796963
3855,1482467
3863,1180530
3871,2681132798
3879,1822247
3887,1028126
3895,610948
3903,1847646
3911,1425410
3919,1836623
3927,1153762
3935,1800962
3943,1150529
3951,1074323
3959,911287
3967,1656651
3975,270629
3983,1846594
3991,1818437
3999,1180524
4007,2535277
4015,1425441
4023,396507
4031,316938495
941,1477365
949,1800715
957,1153148
965,1411350
973,1800890
981,2528671
989,1856996
997,1070344
1005,1840971
1013,316949332
1021,962190
1029,270800
1037,911269
1045,2534166
1053,1810772
1061,1856997
1069,1913123
1077,1180438
1085,2532614
1093,2528675
1101,1822191
1109,911264
1117,1818400
1125,1152564
1133,1027983
1141,288661
1149,1742077
1157,1848166
1165,1801515
1173,1180507
1181,1411337
1189,1846501
1197,1801747
1205,389024
1213,1910157
1221,1325198
1229,1739795
1237,2534168
1245,1850798
1253,963152
1261,1180547
1269,2528680
1277,1180528
1285,1028122
1293,1827117
1301,1180499
1309,1739798
1317,1180474
1325,1795842
1333,1804282
1341,1809554
1349,1740619
1357,1425442
1365,538625
1373,1425476
1381,1180545
1389,417302
1397,1838089
1405,1020716
1413,451326
1421,1411465
1429,270803
1437,1800574
1445,1833617
1453,1742084
1461,1739800
1469,1837106
1477,1070336
1485,1847617
1493,1796045
1501,1800891
1509,416639
1517,1832185
1525,1180536
1533,1810726
1541,417770
1549,1822201
1557,1826583
1565,1850802
1573,1822202
1581,2532621
1589,1789530
1597,1848769
1605,1810970
1613,1846515
1621,1232243
1629,1739803
1637,1807484
1645,1232267
1653,1846516
1661,1425450
1669,1073782
1677,964801
1685,1838017
1693,1180486
1701,1411464
1709,1790338
1717,1740279
1725,416521
1733,1028119
1741,166454
1749,1744357
1757,2528696
1765,1828965
1773,1740280
1781,1827026
1789,1070341
1797,1070412
1805,1836934
1813,957235
1821,1028130
1829,1837639
1837,1059836
1845,1837665
1853,1812360
1861,1792943
1869,1070382
1877,1802225
1885,1792944
1893,87742
1901,1150531
1909,1425419
1917,1802128
1925,1812313
1933,1740626
1941,1822208
1949,359764
1957,1832190
1965,1411333
1973,2534178
1981,1795847
1989,2047645
1997,62000
2005,1425452
2013,1792814
2021,1846526
2029,2535265
2037,1180534
2045,2534181
2053,1833622
2061,92024
2069,452153
2077,1810735
2085,87783
2093,1857003
2101,911252
2109,1210738
2117,1841176
2125,2528707
2133,1846530
2141,1839541
2149,1425467
2157,1846532
2165,1850804
2173,1847628
2181,1180452
2189,1210701
2197,1070342
2205,1836990
2213,288536
2221,1812960
2229,957239
2237,1833625
2245,1739822
2253,396515
2261,1790340
2269,1800375
2277,1833627
2285,1800892
2293,1180462
2301,1913186
2309,1833628
2317,1826724
2325,1070422
2333,1822215
2341,1832989
2349,1846537
2357,1481859
2365,288636
2373,1812423
2381,166564
2389,1828430
2397,2605325
2405,1907319
2413,2605248
2421,1810978
2429,1739827
2437,1740287
2445,2535182
2453,1539997
2461,1838152
2469,1180551
2477,389026
2485,1739828
2493,62012
2501,1070377
2509,1846541
2517,1828577
2525,1482339
2533,373441
2541,1210725
2549,1837662
2557,1210736
2565,1180497
2573,1740634
2581,1742098
2589,1425478
2597,1153068
2605,1837123
2613,1180526
2621,1846549
2629,350377
2637,1822222
2645,1898721
2653,1646301
2661,1073772
2669,1818419
2677,1833638
2685,1839085
2693,1798645
2701,396461
2709,1783155
2717,1848188
2725,1800723
2733,1739833
2741,1812344
2749,1837779
2757,1740636
2765,1800724
2773,1822227
2781,1795852
2789,1846561
2797,1795790
2805,1798744
2813,911290
2821,1802228
2829,1907324
2837,1180449
2845,1149479
2853,1073779
2861,1832203
2869,1210746
2877,1180444
2885,1907326
2893,1789323
2901,104782
2909,1739841
2917,1020507
2925,1149483
2933,1070356
2941,534697
2949,1740639
2957,1838155
2965,1425469
2973,276212
2981,1818423
2989,1846571
2997,1180519
3005,2534195
3013,1425390
3021,1807507
3029,1846572
3037,1833644
3045,1838019
3053,2528730
3061,1836428
3069,1907335
3077,1907337
3085,1848194
3093,1153390
3101,1827489
3109,1242004
3117,1742104
3125,2528732
3133,1411466
3141,1832973
1852,1070394
1860,1804284
1868,1800374
1876,1740281
1884,316954380
1892,1425414
1900,2532624
1908,1242991
1916,1800719
1924,1425444
1932,1411340
1940,936979
1948,1742090
1956,1847622
1964,1913185
1972,2560068
1980,2534179
1988,1822209
1996,1740282
2004,1795712
2012,1149484
2020,1153401
2028,270627
2036,1832967
2044,1832193
2052,1425388
2060,1832194
2068,1739816
2076,1425482
2084,1425460
2092,1149482
2100,1832968
2108,1029455
2116,1847625
2124,1822211
2132,1425412
2140,1846531
2148,1847626
2156,1790025
2164,3070728
2172,911257
2180,1847629
2188,1837633
2196,1810966
2204,3861844
2212,1826747
2220,1826823
2228,1796048
2236,166458
2244,911254
2252,1742092
2260,611155
2268,270799
2276,1796049
2284,1020707
2292,1832970
2300,1837671
2308,1783068
2316,1848781
2324,1790072
2332,911261
2340,1799447
2348,1800759
2356,1800893
2364,1837632
2372,1739826
2380,1907317
2388,963484
2396,1833630
2404,935861
2412,2532511
2420,2534186
2428,369518
2436,1153345
2444,1846540
2452,1796050
2460,1827176
2468,1833631
2476,1411329
2484,1837120
2492,1810775
2500,166466
2508,1411323
2516,1833632
2524,1801532
2532,1848185
2540,1818417
2548,2532513
2556,2528716
2564,1846547
2572,1073868
2580,448085
2588,1536523
2596,1848186
2604,1180511
2612,359765
2620,1070367
2628,1826571
2636,1425392
2644,350384
2652,1811566
2660,1850806
2668,1848787
2676,1846551
2684,1847635
2692,1822223
2700,1180437
2708,316954348
2716,2532515
2724,1848790
2732,1822224
2740,2528720
2748,1800894
2756,1822226
2764,1180485
2772,1739835
2780,1837637
2788,1070343
2796,1651194
2804,1846562
2812,1740293
2820,1846564
2828,2534192
2836,1073763
2844,166461
2852,1740638
2860,1411315
2868,1818422
2876,1833639
2884,1836981
2892,1802229
2900,2528724
2908,421142
2916,1411324
2924,1744364
2932,1837125
2940,1837126
2948,1822229
2956,2552442
2964,1070419
2972,2528727
2980,316987972
2988,36267
2996,1789137
3004,417788
3012,1833643
3020,1907330
3028,1804290
3036,1822233
3044,270661
3052,1835362
3060,62019
3068,1907333
3076,1070425
3084,270631
3092,1799452
3100,1833645
3108,1210707
3116,1822234
3124,1150582
3132,1796054
3140,1846576
3148,2605308
3156,1070337
3164,1073922
3172,1800726
3180,1832207
3188,2532631
3196,396477
3204,1214525
3212,1848195
3220,1795717
3228,416679
3236,2534198
3244,1245076
3252,415767
3260,2532632
3268,911301
3276,455070
3284,1850808
3292,1833650
3300,1827065
3308,1070327
3316,1795858
3324,1799454
3332,1411401
3340,1913197
3348,1739849
3356,2528739
3364,1740309
3372,2528740
3380,1846583
3388,396460
3396,1180457
3404,396482
3412,396496
3420,1344295
3428,7870163
3436,1425386
3444,1180500
3452,1482474
3460,2532636
3468,389022
3476,1848201
3484,1818432
3492,1789531
3500,1070395
3508,1807489
3516,1833654
3524,1271257
3532,1832212
3540,2534205
3548,1633331
3556,1798746
3564,1801751
3572,936331
3580,610945
3588,1797829
3596,1837996
3604,2528745
3612,1740313
3620,416683
3628,1847645
3636,417774
3644,1242988
3652,1850811
3660,1833658
3668,270659
3676,1074326
3684,1425393
3692,1837128
3700,1833659
3708,1744369
3716,1739856
3724,396484
3732,1822245
3740,1027979
3748,1837129
3756,1800961
3764,2532522
3772,1744370
3780,1818434
3788,416691
3796,1828436
3804,1070358
3812,539093
3820,1210716
3828,1074321
3836,87979
3844,1837132
3852,1074317
3860,936977
3868,1820064
3876,2532639
3884,270622
3892,359767
3900,1848224
3908,1846592
3916,1740318
3924,1913129
3932,1809556
3940,535392
3948,1827019
3956,963483
3964,1070384
3972,1838164
3980,1913200
3988,1425400
3996,1838805
4004,1070421
4012,1833666
4020,1739859
4028,3864706
4036,1739860
939,2532495
947,1411346
955,911255
963,2528669
971,2605253
979,936978
987,911260
995,1833611
1003,1812339
1011,1832179
1019,572624
1027,2528673
1035,1070334
1043,1789527
1051,415769
1059,1846497
1067,1070391
1075,1020675
1083,1180515
1091,1739790
1099,418305
1107,1846499
1115,1740272
1123,1837104
1131,61321
1139,1027990
1147,1802221
1155,2532616
1163,1180439
1171,1783157
1179,2532617
1187,1425451
1195,1826818
1203,1846504
1211,1740618
1219,1210714
1227,1836916
1235,1180464
1243,1804281
1251,1740275
1259,1070373
1267,1739797
1275,1838144
1283,1826819
1291,1828434
1299,416671
1307,1839374
1315,1848169
1323,1416618
1331,1802222
1339,1847612
1347,2528682
1355,1796044
1363,1838147
1371,1792162
1379,1801516
3149,1740640
3157,1740641
3165,610947
3173,1482468
3181,1795855
3189,1744365
3197,1739845
3205,1029452
3213,1841042
3221,911288
3229,1739846
3237,1818427
3245,270798
3253,1411328
3261,1822239
3269,1848196
3277,1799453
3285,1818428
3293,1740304
3301,1740305
3309,1427734
3317,1416619
3325,1838159
3333,1411332
3341,2532633
3349,1425454
3357,2534203
3365,1832209
3373,1827095
3381,2532635
3389,2535187
3397,1425458
3405,396487
3413,396498
3421,911303
3429,1344186
3437,270801
3445,1837994
3453,1792166
3461,1425413
3469,1073764
3477,1744368
3485,396512
3493,1804292
3501,1740310
3509,582246
3517,1788777
3525,1070335
3533,396513
3541,2659980565
3549,1836430
3557,1818429
3565,1837806
3573,1836431
3581,1800729
3589,1740312
3597,1070420
3605,1818433
3613,289191
3621,1847644
3629,1848798
3637,1245079
3645,1411402
3653,1833657
3661,1073927
3669,1800585
3677,1814620
3685,1027984
3693,1822244
3701,1839294
3709,1740651
3717,91939
3725,1840980
3733,1829181
3741,1742106
3749,1848204
3757,1833660
3765,1425453
3773,1827044
3781,1789834
3789,396505
3797,1804402
3805,1796057
3813,1840983
3821,316949313
3829,1800730
3837,2528752
3845,1795881
3853,1742108
3861,1795861
3869,1837133
3877,270624
3885,270643
3893,1832993
3901,445605
3909,1833663
3917,1836622
3925,1907341
3933,1818436
3941,1797315
3949,1848802
3957,1828376
3965,2528757
3973,1799709
3981,1836982
3989,1800378
3997,1073785
4005,1837997
4013,1837135
4021,1740655
4029,1827113
942,1742072
950,1797289
958,270647
966,1428091
974,2528670
982,2532612
990,1907305
998,1846523
1006,936313
1014,2534165
1022,2563473
1030,1826817
1038,966038
1046,1739789
1054,1210735
1062,1651195
1070,1740271
1078,1325365
1086,1818403
1094,1856998
1102,417156
1110,1796043
1118,1802079
1126,1907308
1134,407519
1142,289343
1150,1740617
1158,1848761
1166,1536525
1174,1425456
1182,1536521
1190,1425471
1198,1028132
1206,1814604
1214,1739793
1222,1070333
1230,2528677
1238,417843
1246,2528678
1254,1836962
1262,1425398
1270,1913180
1278,2528681
1286,1800718
1294,1180450
1302,962883
1310,1847611
1318,2560067
1326,935821
1334,936281
1342,1846509
1350,1846510
1358,1740276
1366,1832181
1374,416637
1382,2534170
1390,1070426
1398,1832182
1406,1788773
1414,417832
1422,1792940
1430,1795845
1438,1846511
1446,1847616
1454,1801517
1462,1153325
1470,1850800
1478,1846513
1486,1836929
1494,1848857
1502,1812954
1510,1070393
1518,1739801
1526,1827118
1534,1837771
1542,1150530
1550,1836937
1558,1073774
1566,1833620
1574,1795878
1582,1818405
1590,1070389
1598,1073765
1606,1818408
1614,2535178
1622,1832186
1630,350381
1638,1848771
1646,911258
1654,1180459
1662,1812314
1670,1325550
1678,1800059
1686,178339
1694,1837621
1702,1739806
1710,1070365
1718,1210709
1726,1832188
1734,1411338
1742,1837112
1750,2387198
1758,1427979
1766,1836610
1774,1801525
1782,413939
1790,416673
1798,1848772
1806,36074
1814,87741
1822,2605273
1830,532848
1838,1801528
1846,1913184
1854,1210749
1862,1846521
1870,416690
1878,1848776
1886,1070416
1894,2528700
1902,1838148
1910,288533
1918,1846524
1926,1800955
1934,1425387
1942,1811571
1950,78970
1958,1210741
1966,1232200
1974,1028120
1982,1742091
1990,1832191
1998,1586055
2006,1832192
2014,1838149
2022,1634544
2030,1848778
2038,1838018
2046,1846528
2054,1740284
2062,911270
2070,2605277
2078,1848180
2086,104784
2094,1073866
2102,1847623
2110,1847624
2118,1832195
2126,1837114
2134,1832969
2142,1809481
2150,91858
2158,2528709
2166,1020468
2174,2532628
2182,1832196
2190,305468
2198,2528710
2206,1837115
2214,1898720
2222,1792949
2230,1812578
2238,1847631
2246,1809487
2254,1818413
2262,1799446
2270,1073767
2278,1818414
2286,1325391
2294,2528712
2302,270808
2310,1180476
2318,1411327
2326,1804288
2334,1837117
2342,1838151
2350,1070401
2358,1790341
2366,2528713
2374,1837118
2382,1907318
2390,166560
2398,1800062
2406,316987973
2414,270666
2422,1153346
2430,1827036
2438,1837119
2446,1180463
2454,1802082
2462,1070383
2470,1799449
2478,536313
2486,1847633
2494,1740288
2502,1837121
2510,415785
2518,1846542
2526,1846543
2534,1795879
2542,1073766
2550,1913188
2558,1839082
2566,2552234
2574,1560411
2582,1070415
2590,166463
2598,2535267
2606,1807513
2614,1837992
2622,1425466
2630,1344294
2638,1812661
2646,1073867
2654,1070375
2662,1800576
2670,1210685
2678,1180512
2686,2534189
2694,1210690
2702,1798742
2710,1070398
1387,1210722
1395,1059837
1403,1838015
1411,1839605
1419,1411326
1427,1898718
1435,1740620
1443,1210740
1451,416697
1459,166468
1467,1833618
1475,1111455
1483,2528687
1491,416663
1499,1822199
1507,87689
1515,1810964
1523,1814809
1531,1210705
1539,1427757
1547,91911
1555,396462
1563,2049058
1571,421120
1579,1153326
1587,1801521
1595,1792812
1603,1837109
1611,2534173
1619,2534174
1627,1425486
1635,1425447
1643,1799444
1651,2528694
1659,1026131
1667,1809595
1675,911265
1683,1812955
1691,1839215
1699,1210695
1707,2532622
1715,1827039
1723,1425430
1731,935143
1739,1180445
1747,1482466
1755,1800060
1763,1028125
1771,2528879
1779,1801526
1787,1411319
1795,1822206
1803,1907313
1811,166469
1819,166457
1827,1425479
1835,1633326
1843,417153
1851,1425416
1859,1073786
1867,270626
1875,1560525
1883,1800954
1891,1180448
1899,62001
1907,1411349
1915,975368
1923,1210697
1931,1425484
1939,1846525
1947,911256
1955,1804394
1963,1073864
1971,396493
1979,1828445
1987,1073776
1995,445606
2003,1846574
2011,1153147
2019,1809555
2027,1799445
2035,1789549
2043,2534180
2051,1839481
2059,1848179
2067,964803
2075,1026132
2083,1070357
2091,1838804
2099,2535180
2107,1739819
2115,911267
2123,1425431
2131,1804287
2139,448597
2147,166562
2155,1826822
2163,1795848
2171,1180453
2179,1846534
2187,1740629
2195,270614
2203,1425461
2211,2532510
2219,1840945
2227,1180506
2235,1789196
2243,572689
2251,1788774
2259,1907315
2267,1744360
2275,1833626
2283,1210687
2291,1792986
2299,1848182
2307,1802081
2315,1812647
2323,1804289
2331,1835268
2339,1149481
2347,1742094
2355,1073862
2363,1847632
2371,2528714
2379,416678
2387,1744362
2395,1425448
2403,1245078
2411,1827126
2419,1827085
2427,396480
2435,1153661
2443,1482486
2451,2605284
2459,416515
2467,1210699
2475,396502
2483,350379
2491,1634428
2499,2534187
2507,1411400
2515,1848783
2523,1818416
2531,1739829
2539,1850805
2547,2528715
2555,1801750
2563,1742097
2571,1210693
2579,1411330
2587,1180494
2595,1739831
2603,1070331
2611,1800958
2619,1800575
2627,1073861
2635,1633329
2643,1790073
2651,1739832
2659,359762
2667,396488
2675,1789781
2683,177916
2691,911312
2699,1832201
2707,1801533
2715,1837124
2723,1799450
2731,1829179
2718,1839474
2726,1802129
2734,1848189
2742,1800577
2750,2605292
2758,1739834
2766,2528721
2774,416681
2782,1848190
2790,1739837
2798,911311
2806,1799451
2814,416694
2822,1070396
2830,2528880
2838,1425443
2846,1913191
2854,1792952
2862,1180442
2870,1027988
2878,1804311
2886,396485
2894,1070418
2902,417844
2910,2528725
2918,1800580
2926,1425449
2934,1740294
2942,1795880
2950,1840913
2958,288534
2966,1070411
2974,2534194
2982,1020502
2990,1913192
2998,1812359
3006,417443
3014,1828400
3022,1020708
3030,1910160
3038,1804291
3046,2528729
3054,1841069
3062,1070409
3070,1835253
3078,350380
3086,1111453
3094,1789293
3102,439376
3110,2560070
3118,1822235
3126,562939
3134,1739843
3142,1180441
3150,1180541
